"block_name","block_num","branch_eligiblenotEligible","expt_id","group_id","network_error_repeat","participant_id","participation_duration","response_correct","response_mode","response_name","response_rt","response_target","response_type","response_value","session_id","session_start_time","stimuli_presented","stimulus_files_presented","trial_duration","trial_num","trial_template"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","learnDis",1053,"[]","choice-response","No","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","learnDis","",1056,51,"learning_disability"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","attention",974,"[]","choice-response","No","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","attention","",978,52,"attention"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","headInjury",1082,"[]","choice-response","No","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","headInjury","",1085,53,"head_injury"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","neuroImpair",2079,"[]","choice-response","No","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","neuroImpair","",2082,54,"neuro_impair"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","keypress","diseaseDetail",24360,"","text-response","I'm near-sighted (but not severely) and have to wear glasses or contacts","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","diseaseDetail","",24362,NA,"disease_detail"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","","",NA,"","","","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","questionnaire_part2_begin","",4190,55,"questionnaire_part2_begin"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","household_accent",9093,"[]","choice-response","Yes, they spoke English with a Spanish accent","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","household_accent","",9096,56,"household_accent"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","current_accent",2090,"[]","choice-response","No","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","current_accent","",2094,57,"current_spouse_partner_roommate_accent"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","exposure_spanish",4294,"[]","choice-response","Never","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","exposure_spanish","",4297,58,"exposure_spanish"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"False","click","exposure_spanish_accent",2000,"[]","choice-response","Never","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","exposure_spanish_accent","",2003,59,"exposure_spanish_accent"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","keypress","most_frequent_accent",24474,"","text-response","My sister, American; my mother, American; my friend, American","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","most_frequent_accent","",24477,NA,"most_frequent_accent"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",1,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"","keypress","additional_language_experience",46604,"","text-response","I learned a little Spanish in elementary school and also learned French in high school and have studied Japanese independently on/off for years.","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","additional_language_experience","",46607,NA,"additional_language_experience"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",2,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"True","keypress","confirmationCode",8524,"CFWCW18M","text-response","CFWCW18M","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","confirmationCode","",8527,NA,"prolific_confirmation_code"
"Questionnaire",5,"eligible","69015814f335d88cf423df62","default",0,"216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f",647.295256137848,"True","click","Continue",1173,"['Continue']","choice-response","Continue","6903ce92ffa68ce47bdd41d8","2025-10-30 16:46:10-04:00","End_Study","",1176,60,"Study_End"
