Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
690a9bd1863d934696576446,5fb8b141a2e5dd63494c80f1,RETURNED,Not Applicable,2025-11-05T00:35:34.121000Z,,,,,,5715,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690a9d7cc9f33d5056367f34,6314e875f7c98f1d344b2e3f,RETURNED,Not Applicable,2025-11-05T00:42:42.948000Z,,,,,,2619,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690aa5c3cb6816d4fe1be381,665a6eec96c21bcfc83ccaf7,RETURNED,Not Applicable,2025-11-05T01:18:40.220000Z,,,,,,400,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690aa7e194f3f0a6cab0f997,65bf9aeb592e888df327d648,RETURNED,Not Applicable,2025-11-05T01:27:17.306000Z,,,,,,1065,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690aa9cda371779ec15803da,67f8607be129189cd9ea4c0a,RETURNED,Not Applicable,2025-11-05T01:40:11.920000Z,,,,,,4672,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690aaf68b60909df4be71239,677854dbd2b90a23d27188f3,RETURNED,Not Applicable,2025-11-05T01:59:18.825000Z,,,,,,745,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ab01c50b8728cba7d43af,657daec012d4254e4dc6f89f,RETURNED,Not Applicable,2025-11-05T02:02:32.589000Z,,,,,,3077,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ab1ccddef50a993939bfb,6742864af334030ad769a482,RETURNED,Not Applicable,2025-11-05T02:09:55.449000Z,,,,,,1698,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ab2e946316aec26e2739c,5f0ec8be70489322b9cb26f1,RETURNED,Not Applicable,2025-11-05T02:14:15.573000Z,,,,,,1378,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ab6913f8b16f685723c80,5d5daa0457be9400014544ab,RETURNED,Not Applicable,2025-11-05T02:29:41.875000Z,,,,,,1634,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ab7ca2d1cf28d69488bb6,6144ab51772141e13207c861,RETURNED,Not Applicable,2025-11-05T02:34:59.455000Z,,,,,,907,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690abad1db4d2ffba9379664,6729755f9a2fac886980e7c1,RETURNED,Not Applicable,2025-11-05T02:48:01.219000Z,,,,,,1168,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690abe54e99b849dc09c10f5,671d553e0d035028da7d29a1,RETURNED,Not Applicable,2025-11-05T03:05:44.308000Z,,,,,,4286,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ac1bf960e0f60d074a650,664c2be93f0c45b03883703a,RETURNED,Not Applicable,2025-11-05T03:17:49.159000Z,,,,,,1025,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ac466a0efb34f4af6dc64,67d1f22e4a4e2154f7069121,RETURNED,Not Applicable,2025-11-05T03:28:38.427000Z,,,,,,550,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ad3584b8322f7c7091d04,6054e5f7c1931593649b158f,RETURNED,Not Applicable,2025-11-05T04:32:30.535000Z,,,,,,5866,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ad3abc566046e1b182ce7,67d5eb0b8ec16cc847b4593a,RETURNED,Not Applicable,2025-11-05T04:33:56.226000Z,,,,,,3488,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ad53156f005b125ebe912,6771ff8ec9ba55882b8c525c,RETURNED,Not Applicable,2025-11-05T04:40:40.548000Z,,,,,,854,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ad78c1a71de07288aa467,6722eef32b56e5e35a6f896b,RETURNED,Not Applicable,2025-11-05T04:50:28.140000Z,,,,,,73,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ad8c6ef9332f8a963c653,68dd6ada1c06b7f58ff4020c,RETURNED,Not Applicable,2025-11-05T04:55:44.347000Z,,,,,,586,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690ada74a50480d5a8e70cc5,664652ddda67a00a585caca5,RETURNED,Not Applicable,2025-11-05T05:13:00.009000Z,,,,,,410,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690add0e9ff6d95f95c16b00,67aa03d05117563946698a3b,RETURNED,Not Applicable,2025-11-05T05:13:53.955000Z,,,,,,695,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
690addbc2cccf315418f68ac,65c3f360fcf6271a0c51801e,RETURNED,Not Applicable,2025-11-05T05:16:50.312000Z,,,,,,1306,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
