Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
692f94fb8894aed5bbb67ffe,61502f4029bebb130459f0ff,RETURNED,Not Applicable,,,,,,,1973,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f965dfa7b534cb55f4cd4,66611f308ccb44ab7f21984e,RETURNED,Not Applicable,,,,,,,910,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f97cdbd98e75c93858d9b,5b406fc7c2e38100017613c4,RETURNED,Not Applicable,2025-12-03T01:52:15.925000Z,,,,,,1382,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f986849223a47b81c9303,5d151a5639931e001a77af8d,RETURNED,Not Applicable,2025-12-03T01:58:31.936000Z,,,,,,906,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f989c37df4a749a33da71,60feba907cda681c2cf6cb07,RETURNED,Not Applicable,2025-12-03T01:55:44.419000Z,,,,,,2708,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f9943ee66b83b941b23d6,670c2b766792a7485cadd733,RETURNED,Not Applicable,2025-12-03T01:58:32.253000Z,,,,,,859,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f998eb47e561ba23face2,67919517904684e49fc1556b,RETURNED,Not Applicable,2025-12-03T02:01:16.692000Z,,,,,,808,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f9c2c0bd4639c63ac6c4d,6643bd1dca5159b0259a3787,RETURNED,Not Applicable,2025-12-03T02:10:57.824000Z,,,,,,1306,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f9c90eeef643bbbfd2366,66491b44f08238d03d4395f0,RETURNED,Not Applicable,2025-12-03T02:12:35.248000Z,,,,,,1143,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f9fdc95394831556da689,66295aab7a86d65b9a87447d,RETURNED,Not Applicable,2025-12-03T02:26:52.796000Z,,,,,,1659,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fa1a00f1f962802add2b1,6631236a819d589594d78907,RETURNED,Not Applicable,2025-12-03T02:34:12.199000Z,,,,,,2501,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fa317d5da58c0a1a39241,661031ead52be7472b883fa1,RETURNED,Not Applicable,2025-12-03T02:41:17.568000Z,,,,,,1087,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fa64262208676b1ff4d6e,65f9e9e91c916b2d5a3d300f,RETURNED,Not Applicable,2025-12-03T02:55:15.715000Z,,,,,,1431,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fa72a9b0b8b0305f639f9,66c8e33cab12474b2168145f,RETURNED,Not Applicable,2025-12-03T02:58:04.623000Z,,,,,,615,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fa91286651c6b1b24c9d4,575aee8152c3fe00091a6252,RETURNED,Not Applicable,2025-12-03T03:09:22.916000Z,,,,,,6379,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fa9768baa13cc574fe9d8,668e58d00742af80ef32aade,RETURNED,Not Applicable,2025-12-03T03:07:44.620000Z,,,,,,306,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692faa340354c9f00c617ec0,675b92a4620f9be4a7e417ea,TIMED-OUT,Not Applicable,2025-12-03T03:10:50.495000Z,,,,4304402.0,,133,21,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
692fab868575465a2b262d6f,671c1da7ddd9c375e013b082,RETURNED,Not Applicable,2025-12-03T03:16:33.188000Z,,,,,,1723,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fae0ebfbfb4f63628151a,5ef517f0d1136816262cc23e,RETURNED,Not Applicable,2025-12-03T03:27:14.765000Z,,,,,,1077,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fafd7c013a38ba56b47a6,613029c6d2acb1104d55ad64,RETURNED,Not Applicable,2025-12-03T03:40:51.710000Z,,,,,,927,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fb2c8e48f3ef00074df78,6785b63491538af5511f6ee0,RETURNED,Not Applicable,2025-12-03T03:47:24.711000Z,,,,,,88,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fb429d4aa96f70774db67,677da8e0b1ca66e55e145a31,RETURNED,Not Applicable,,,,,,,774,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fb6093e271c2837f38f81,66efa54508a57ab4d42cab20,RETURNED,Not Applicable,2025-12-03T04:02:27.630000Z,,,,,,655,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fb719bf9d291db916aeb9,5f29bcd6a340af13ed199faa,RETURNED,Not Applicable,2025-12-03T04:05:51.341000Z,,,,,,2525,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fb7a0bd98e75c938597f4,5af36fff59229a0001d1bd6a,RETURNED,Not Applicable,2025-12-03T04:08:18.778000Z,,,,,,1494,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fbb196edc51e81b36df77,62fdcda607c1d770ba1c6da8,RETURNED,Not Applicable,2025-12-03T04:22:54.186000Z,,,,,,3150,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fc208f65d7cac8ba0b702,671c6fad5a9935e94b3025fd,RETURNED,Not Applicable,2025-12-03T04:52:32.639000Z,,,,,,1241,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fc4beccd98a1f01e2dd3f,612274842d4805447451f87b,RETURNED,Not Applicable,2025-12-03T05:04:06.031000Z,,,,,,2302,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fc5cf2db475c3c24a516d,66c0d9ef3c9b1d596446f813,RETURNED,Not Applicable,2025-12-03T05:08:35.583000Z,,,,,,3131,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fc6cdad4c0bd2806b50b3,678862b1eccd9d65d8fcfa83,RETURNED,Not Applicable,2025-12-03T05:12:49.732000Z,,,,,,1111,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fd35a657425bfb1e768ed,67191218806a2b419b243e5c,RETURNED,Not Applicable,2025-12-03T06:06:30.503000Z,,,,,,650,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fd8bc8894aed5bbb68fe4,5e9df26707933e1720927fee,RETURNED,Not Applicable,2025-12-03T06:35:03.014000Z,,,,,,3278,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692fdc043cfcdd567436e64a,67a6b3afa7ded99142842424,RETURNED,Not Applicable,2025-12-03T06:43:53.378000Z,,,,,,2779,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
