group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential,participant_num
Group_1,c4e6728b7f2a24709f22cc8b2c695bb407eae67a0d6188e44656848a2131dea6,31,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,37
Group_1,c4e6728b7f2a24709f22cc8b2c695bb407eae67a0d6188e44656848a2131dea6,I have diagnosed ADHD but I take medication for it.,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,37
Group_1,c4e6728b7f2a24709f22cc8b2c695bb407eae67a0d6188e44656848a2131dea6,"Be more clear about whether selecting 4 means you have to re-type your answer or not, that's all.",suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,37
Group_1,c4e6728b7f2a24709f22cc8b2c695bb407eae67a0d6188e44656848a2131dea6,No issues.,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,37
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,4,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,1,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,1,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,This doesn't apply to me becuase I answered 'No' previously,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,an asian one,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,an asian one,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"It was frustrating to not be able to go back to the audio immediately after the first listen to make sure i was getting the corrections right. It was also difficult to focus on the corrections, figure out what the speaker was saying, and what the correct answer to the trivia was all at the same time",task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,Mom- american. Dad- American. Sister- american,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,north carolina,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,27127,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,north carolina,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,27127,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,21,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,na,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,"maybe have the progress bar at the top be more accurate. Otherwise, all was well!",suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,38
Group_3,c9ff1cbc26db99ff8e4155c9e95afcf854d7a2b1eda8161ba35b5ad614754c38,no,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,38
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,2,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,5,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,4,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,5,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,5,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,Master’s degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,Spanish,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,indian,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,no,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,American,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,I grew up near Miami and live in Los Angeles. Learned Spanish in High School and learned French in College,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,New York,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,"New York, New York",origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,California,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,90068,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,"California for 4, Florida for 1",same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,29,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,na,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,39
Group_3,d5009aebe9adc415e778df975a3a26e28744673a2388dc90d2867461bb997cd8,no,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,39
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,5,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,5,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,1,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,1,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Male,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Some college,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Yes,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Yes,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Indian,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Indian,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,the speakers accent made it hard to detect errors,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,"my mom, american.
my dad, american.
my best friend, american.
My Priest, Greek",most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,none,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Missouri,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,65251,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Missouri,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,65251,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,26,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,"Autism
ADHD",diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,Make the length of the trivia section slightly shorter,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,40
Group_4,d74e8be7c46394f33a7eb31be46d48bb61bd571ab70071a66717c2030875e843,No issues,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,40
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,3,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,2,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,4,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,3,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,unsure,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,unsure,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,they sounded the same,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,"my friend, American",most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,None,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,Virginia,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,20149,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,Virginia,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,20149,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,27,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,41
Group_2,db8246a044b84ef367d5c2c96e38c92fd38cfb4f45ef8017efecb59a98150fc3,NA,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,41
